crop,country,year,clp_export_quantity,clp_export_value,clp_import_quantity,clp_import_value
Yams,World,2011,NA,NA,NA,NA
Yams,World,2012,NA,NA,NA,NA
Yams,World,2013,NA,NA,NA,NA
"Yautia, cocoyam",World,2010,NA,NA,NA,NA
"Yautia, cocoyam",World,2011,NA,NA,NA,NA
"Yautia, cocoyam",World,2012,NA,NA,NA,NA
"Yautia, cocoyam",World,2013,NA,NA,NA,NA
Year bean,World,2010,4178460,3905076,3595456,3694939
Year bean,World,2011,4856496,4842092,3851850,4108479
Year bean,World,2012,4787454,4953739,4011952,4304353
Year bean,World,2013,4556765,4657864,4071808,4484651
Zucchini,World,2010,568796,600190,892312,967026
Zucchini,World,2011,599923,526115,938910,884763
Zucchini,World,2012,804707,785720,1158646,1180261
Zucchini,World,2013,1179516,1256161,1210850,1292064
