crop,country,year,clp_export_quantity,clp_export_value,clp_import_quantity,clp_import_value
Sago palm,World,2012,1.30704E-05,1.36913E-05,9.93978E-06,1.35195E-05
Salsify,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Sapodilla,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Savory,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Service tree,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Sesame,World,2012,0.001044841,0.001935392,0.001012365,0.00191726
Shala tree,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Sisal,World,2012,NA,NA,NA,NA
Snake plant,World,2012,NA,NA,NA,NA
Sorghum,World,2012,0.004511191,0.001467785,0.004293514,0.001540886
Sorrel,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Soursop,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Soybeans,World,2012,0.115794749,0.086092052,0.119213755,0.08884593
Spinach,World,2012,9.56676E-05,0.000182089,0.000107043,0.000181853
Strawberries,World,2012,0.000590053,0.002135694,0.000647131,0.002191916
Strawberry tree,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Sugar apple,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Sugar beets,World,2012,0.000668716,7.24905E-05,0.000666658,6.49908E-05
Sugarcane,World,2012,NA,NA,NA,NA
Sunflowers,World,2012,0.015331245,0.015173289,0.015002674,0.015045463
Sunn hemp,World,2012,NA,NA,NA,NA
Sweetpotatoes,World,2012,0.000166165,0.000160521,0.00019328,0.000184044
Sword bean,World,2012,NA,NA,NA,NA
Tallowtree,World,2012,0.001109681,0.001465151,0.000980645,0.001262238
Tamarind,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Taro,World,2012,NA,NA,NA,NA
Tarragon,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Tea,World,2012,0.001250188,0.005804876,0.001361873,0.00595555
Teff,World,2012,0.000254848,0.000119107,0.000241529,0.000128319
Tepary bean,World,2012,0.003314116,0.004552301,0.002823695,0.003769565
Thyme,World,2012,5.25382E-05,0.000227611,4.39141E-05,0.000181862
Tobacco,World,2012,0.005216642,0.051162979,0.00520874,0.055340837
Tomatoes,World,2012,0.00828126,0.011696793,0.007900455,0.011035121
Triticale,World,2012,0.000381858,0.000159646,0.000270278,0.000101669
Tung nuts,World,2012,NA,NA,NA,NA
Turmeric,World,2012,5.25382E-05,0.000227611,4.39141E-05,0.000181862
Turnips,World,2012,NA,NA,NA,NA
Ulluco,World,2012,1.30704E-05,1.36913E-05,9.93978E-06,1.35195E-05
Vanilla,World,2012,3.47648E-06,8.80035E-05,5.04288E-06,0.000124547
Velvet bean,World,2012,NA,NA,NA,NA
Velvet leaf,World,2012,NA,NA,NA,NA
Vetch,World,2012,NA,NA,NA,NA
Walnuts,World,2012,0.000313742,0.002261633,0.000274009,0.001860591
Watercress,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Watermelons,World,2012,0.002058298,0.001156595,0.001809383,0.0009731
Wheat,World,2012,0.255533892,0.104778097,0.257681917,0.107094432
Wildrice,World,2012,NA,NA,NA,NA
Winged bean,World,2012,NA,NA,NA,NA
Yams,World,2012,NA,NA,NA,NA
"Yautia, cocoyam",World,2012,NA,NA,NA,NA
Year bean,World,2012,0.003314116,0.004552301,0.002823695,0.003769565
Zucchini,World,2012,0.000557059,0.000722047,0.000815479,0.001033621
Abaca,World,2013,4.14341E-06,8.12996E-06,5.53478E-06,1.0663E-05
Adlay,World,2013,NA,NA,NA,NA
Adzuki bean,World,2013,0.003110467,0.004197787,0.002826255,0.003827724
Agave,World,2013,NA,NA,NA,NA
Albardine,World,2013,NA,NA,NA,NA
Alfalfa,World,2013,0.000852418,0.000316324,0.000921169,0.000337532
Allspice,World,2013,0.002446516,0.005579051,0.002423012,0.005397112
Almonds,World,2013,0.000469437,0.0042079,0.000430993,0.003623887
Amaranth,World,2013,NA,NA,NA,NA
Anise,World,2013,0.000269317,0.000668954,0.000282383,0.000652905
Apple,World,2013,0.005860019,0.007235177,0.005978471,0.007235075
Apricot,World,2013,0.000345225,0.000850541,0.000348688,0.000828894
Areca nuts,World,2013,3.52887E-05,0.00024092,4.54517E-05,0.000285555
Arracacha,World,2013,1.10553E-05,1.32413E-05,1.03338E-05,1.54345E-05
Arrhenatherum,World,2013,NA,NA,NA,NA
Arrowroot,World,2013,1.10553E-05,1.32413E-05,1.03338E-05,1.54345E-05
Artichokes,World,2013,3.11868E-05,6.60058E-05,4.2452E-05,7.5054E-05
Asparagus,World,2013,0.000225626,0.001035131,0.000233332,0.001214796
Atemoya,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Avocado,World,2013,0.000830725,0.002234313,0.000890752,0.002369498
Azarole,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Babaco,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Badian,World,2013,0.000269317,0.000668954,0.000282383,0.000652905
Bambara bean,World,2013,1.17886E-06,1.8349E-06,5.20577E-07,8.21937E-07
Bamboo shoot,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Bananas,World,2013,0.01371903,0.008731821,0.013649012,0.011883086
Barley,World,2013,0.030784744,0.019849066,0.029924604,0.019210192
Bay leaf,World,2013,5.61772E-05,0.000279211,4.40219E-05,0.000188766
Beech nut,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Beets,World,2013,0.002094999,0.000631307,0.002025588,0.000667465
Black gram,World,2013,0.003110467,0.004197787,0.002826255,0.003827724
Black salsify,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Blueberry,World,2013,8.11869E-05,0.000555269,0.000108915,0.000675177
Brazil nut,World,2013,2.21942E-05,0.000193158,2.23578E-05,0.000183882
Breadfruit,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Buckwheat,World,2013,9.93763E-05,6.35698E-05,0.000110725,8.52851E-05
Butter-nut,World,2013,3.52887E-05,0.00024092,4.54517E-05,0.000285555
Butternut squash,World,2013,0.000805143,0.001132085,0.000840455,0.001102798
Cabbages and other brassicas,World,2013,0.002189788,0.002321556,0.002422515,0.00237036
Cabbages,World,2013,0.002189788,0.002321556,0.002422515,0.00237036
Caesarweed,World,2013,NA,NA,NA,NA
Cainito,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Calabash,World,2013,0.000805143,0.001132085,0.000840455,0.001102798
Canary seed,World,2013,0.000143817,0.000144138,0.000154995,0.000143515
Candlenut,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Canola,World,2013,0.002189788,0.002321556,0.002422515,0.00237036
Capers,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Carambola,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Carapa,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Cardamoms,World,2013,5.94432E-05,0.000597694,5.57601E-05,0.000580546
Carneros Yucca,World,2013,NA,NA,NA,NA
Caroa,World,2013,NA,NA,NA,NA
Carobs,World,2013,NA,NA,NA,NA
Carrots,World,2013,0.001618531,0.001099632,0.001632523,0.001067475
Cashews,World,2013,0.001204708,0.003449378,0.001135628,0.003338011
Cassava,World,2013,0.031191606,0.005884414,0.032634437,0.006034913
Castor bean,World,2013,0.000482809,0.000820167,0.000403954,0.000730533
Ceara,World,2013,NA,NA,NA,NA
Celery,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Cherimoya,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Cherries,World,2013,0.000294876,0.001503637,0.00030681,0.001490213
Chervil,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Chestnuts,World,2013,8.53897E-05,0.000345568,8.63443E-05,0.000308236
Chickpeas,World,2013,0.001112587,0.001038478,0.001120369,0.001094862
Chicle,World,2013,NA,NA,NA,NA
Chicory,World,2013,0.001411975,0.002239028,0.001408119,0.00231269
Chillies and peppers,World,2013,0.002446516,0.005579051,0.002423012,0.005397112
Chinotto,World,2013,0.000845598,0.00087136,0.000892755,0.001007378
Chontadura,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Chufa,World,2013,1.10553E-05,1.32413E-05,1.03338E-05,1.54345E-05
Cinnamon,World,2013,0.000102177,0.00032976,9.89749E-05,0.000304284
Citron,World,2013,0.000845598,0.00087136,0.000892755,0.001007378
Citronella,World,2013,2.94885E-07,2.53479E-05,9.30792E-07,5.96531E-05
Cloves,World,2013,2.90878E-05,0.00032318,2.89677E-05,0.000289052
Cocoa,World,2013,0.007035086,0.036973223,0.00746084,0.036028416
Coconuts,World,2013,0.002962699,0.002883067,0.002866788,0.002827324
Coffee,World,2013,0.011401522,0.057445778,0.011095922,0.054912762
Common bean,World,2013,0.003110467,0.004197787,0.002826255,0.003827724
Coriander,World,2013,0.000269317,0.000668954,0.000282383,0.000652905
Cotton,World,2013,0.008824254,0.018744122,0.008509398,0.017959398
Cowpeas,World,2013,NA,NA,NA,NA
Cranberries,World,2013,0.000109363,0.000564798,9.3883E-05,0.000479714
Cress,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Cucumbers and gherkins,World,2013,0.001660008,0.002148601,0.001703354,0.002182743
Cumin,World,2013,0.000269317,0.000668954,0.000282383,0.000652905
Currants,World,2013,8.66157E-06,2.96918E-05,1.58117E-05,4.07571E-05
Cushaw,World,2013,0.000805143,0.001132085,0.000840455,0.001102798
Custard apple,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Dates,World,2013,0.000563334,0.000895009,0.000555059,0.000807767
Devil's cotton,World,2013,NA,NA,NA,NA
Dill,World,2013,5.61772E-05,0.000279211,4.40219E-05,0.000188766
Durian,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Eggplant,World,2013,0.000286426,0.00045214,0.00028984,0.000461794
Elderberry,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Esparto,World,2013,NA,NA,NA,NA
Ethiopian rape,World,2013,0.002189788,0.002321556,0.002422515,0.00237036
Faba beans,World,2013,0.000503546,0.000382171,0.000390959,0.000411129
Feijoa,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Fennel,World,2013,0.000269317,0.000668954,0.000282383,0.000652905
Fenugreek,World,2013,5.61772E-05,0.000279211,4.40219E-05,0.000188766
Fig leaf gourd,World,2013,0.000805143,0.001132085,0.000840455,0.001102798
Figs,World,2013,9.05666E-05,0.00039093,9.57085E-05,0.000412348
Finger millet,World,2013,0.000191465,0.000105651,0.000241637,0.000145945
Fique,World,2013,NA,NA,NA,NA
Flax,World,2013,0.00170384,0.002147325,0.001641777,0.002087626
Fonio,World,2013,4.98301E-07,2.68385E-06,1.25563E-06,2.49654E-06
Foxtail millet,World,2013,0.000191465,0.000105651,0.000241637,0.000145945
Garlic,World,2013,0.001345075,0.001838908,0.001270656,0.001808633
Giant cabuya,World,2013,NA,NA,NA,NA
Ginger,World,2013,0.000411374,0.000600917,0.000429599,0.000625552
Gooseberries,World,2013,5.97961E-07,3.3102E-06,5.83741E-07,3.39358E-06
Grapefruits,World,2013,0.000961266,0.001103409,0.001009842,0.001273752
Grapes,World,2013,0.018283761,0.072943786,0.018146958,0.070628025
Grasspea,World,2013,NA,NA,NA,NA
Groundnuts,World,2013,0.002648483,0.00485129,0.00278881,0.005260743
Guavas,World,2013,0.001125058,0.001522841,0.000825359,0.001410497
Guayule,World,2013,NA,NA,NA,NA
Gutta-percha,World,2013,NA,NA,NA,NA
Hazelnuts,World,2013,0.000161755,0.001333148,0.000165369,0.001359099
Hemp,World,2013,NA,NA,NA,NA
Hops,World,2013,2.6025E-05,0.000292777,3.00158E-05,0.000293949
Horseradish,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Huckleberry,World,2013,NA,NA,NA,NA
Jack bean,World,2013,NA,NA,NA,NA
Jackfruit,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Japanese millet,World,2013,0.000191465,0.000105651,0.000241637,0.000145945
Jelutong,World,2013,NA,NA,NA,NA
Jerusalem artichoke,World,2013,1.10553E-05,1.32413E-05,1.03338E-05,1.54345E-05
Jicama,World,2013,NA,NA,NA,NA
Jojoba,World,2013,NA,NA,NA,NA
Jujube,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Jute,World,2013,0.000464781,0.000337107,0.000492149,0.000393364
Kaniwa,World,2013,NA,NA,NA,NA
Kapok,World,2013,NA,NA,NA,NA
Karite nuts,World,2013,NA,NA,NA,NA
Kenaf,World,2013,NA,NA,NA,NA
Kiwi fruit,World,2013,0.000871572,0.001850495,0.000898063,0.001842573
Kiwicha,World,2013,NA,NA,NA,NA
Kodo millet,World,2013,0.000191465,0.000105651,0.000241637,0.000145945
Kola nuts,World,2013,5.08472E-06,1.93764E-06,4.76294E-06,6.47222E-06
Kumquat,World,2013,0.000845598,0.00087136,0.000892755,0.001007378
Lablab,World,2013,NA,NA,NA,NA
Leeks and other alliaceous vegetables,World,2013,0.00019511,0.000312715,0.000231982,0.000417763
Lemons and limes,World,2013,0.001895624,0.00240869,0.001899576,0.002412386
Lentils,World,2013,0.001818914,0.001617085,0.001741243,0.001620056
Lettuce,World,2013,0.001411975,0.002239028,0.001408119,0.00231269
Lima bean,World,2013,0.003110467,0.004197787,0.002826255,0.003827724
Litchi,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Little millet,World,2013,0.000191465,0.000105651,0.000241637,0.000145945
Longan,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Loquat,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Lupins,World,2013,NA,NA,NA,NA
Maca,World,2013,1.10553E-05,1.32413E-05,1.03338E-05,1.54345E-05
Macadamia nut,World,2013,3.52887E-05,0.00024092,4.54517E-05,0.000285555
Mahuwa,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Maize,World,2013,0.088437806,0.035130606,0.087356338,0.037219615
Mamey sapote,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Mammee,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Mandarines,World,2013,0.020009746,0.022726033,0.019094745,0.022765758
Mango,World,2013,0.001125058,0.001522841,0.000825359,0.001410497
Mangosteen,World,2013,0.001125058,0.001522841,0.000825359,0.001410497
Maple sugar,World,2013,3.13998E-07,4.85761E-07,1.18692E-07,3.23483E-07
Marjoram,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Mashua,World,2013,1.10553E-05,1.32413E-05,1.03338E-05,1.54345E-05
Mat bean,World,2013,0.003110467,0.004197787,0.002826255,0.003827724
Mate,World,2013,0.000200573,0.001354179,0.000210195,0.001076994
Mauka,World,2013,1.10553E-05,1.32413E-05,1.03338E-05,1.54345E-05
Medlar,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Melons,World,2013,0.00146294,0.00144517,0.001384078,0.001486247
Mombin,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Mulberry,World,2013,NA,NA,NA,NA
Mung bean,World,2013,0.003110467,0.004197787,0.002826255,0.003827724
Myrtle,World,2013,NA,NA,NA,NA
Naranjilla,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
New Zealand flax,World,2013,NA,NA,NA,NA
New Zealand Spinach,World,2013,0.000104053,0.000220974,0.000115102,0.00021518
Noog,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Nutmeg,World,2013,5.94432E-05,0.000597694,5.57601E-05,0.000580546
Oats,World,2013,0.002120324,0.001156191,0.002349728,0.001229504
Oca,World,2013,1.10553E-05,1.32413E-05,1.03338E-05,1.54345E-05
Oil palm,World,2013,0.03525622,0.03372165,0.03776014,0.03706436
Oiticica,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Okra,World,2013,NA,NA,NA,NA
Olives,World,2013,0.003306547,0.014844019,0.003469918,0.014297932
Onions,World,2013,0.009945551,0.006206754,0.010166483,0.006082271
Orache,World,2013,0.000104053,0.000220974,0.000115102,0.00021518
Oranges,World,2013,0.020009746,0.022726033,0.019094745,0.022765758
Papayas,World,2013,0.000200267,0.000204355,0.000189353,0.000232292
Parsley,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Parsnip,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Passionfruit,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Pawpaw,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Peaches and nectarines,World,2013,0.001285957,0.002287425,0.001239577,0.002222906
Pearl millet,World,2013,0.000191465,0.000105651,0.000241637,0.000145945
Pears,World,2013,0.001698568,0.002526965,0.001746598,0.002548848
Peas,World,2013,0.003368724,0.002241794,0.003204923,0.002239211
Pecan,World,2013,3.52887E-05,0.00024092,4.54517E-05,0.000285555
Pepper,World,2013,0.000262551,0.002212807,0.000252856,0.001982589
Peppermint,World,2013,NA,NA,NA,NA
Perilla,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Persimmons,World,2013,0.000426284,0.000717844,0.00022414,0.000363287
Physic nut,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Pigeonpeas,World,2013,NA,NA,NA,NA
Pili nut,World,2013,3.52887E-05,0.00024092,4.54517E-05,0.000285555
Pine nut,World,2013,3.52887E-05,0.00024092,4.54517E-05,0.000285555
Pineapples,World,2013,0.003591219,0.003175116,0.003410982,0.003688216
Pistachios,World,2013,0.000204161,0.00204865,0.000206143,0.002090086
Plantains,World,2013,0.000586211,0.000404547,0.000790497,0.000595726
Plums,World,2013,0.000657758,0.001314805,0.000633149,0.00133277
Pomegranate,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Pongamia oil,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Poppies,World,2013,6.43839E-05,0.000222291,5.73662E-05,0.000172726
Potatoes,World,2013,0.012941477,0.010460214,0.013673913,0.010573176
Prickly pear,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Proso millet,World,2013,0.000191465,0.000105651,0.000241637,0.000145945
Pumpkin,World,2013,0.000805143,0.001132085,0.000840455,0.001102798
Purging croton,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Pyrethrum,World,2013,7.26974E-07,8.56976E-06,4.16531E-06,3.64366E-05
Quinces,World,2013,2.28986E-05,3.38293E-05,1.48899E-05,1.96181E-05
Quinoa,World,2013,NA,NA,NA,NA
Radish,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Rambutan,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Ramie,World,2013,NA,NA,NA,NA
Rapeseed and Mustards,World,2013,0.046417478,0.041954507,0.044878453,0.039330696
Raspberries,World,2013,NA,NA,NA,NA
Rhubarb,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Rice (African),World,2013,0.050718514,0.043516327,0.052564749,0.044855237
Rice (Asian),World,2013,0.050718514,0.043516327,0.052564749,0.044855237
Rice bean,World,2013,0.003110467,0.004197787,0.002826255,0.003827724
Roselle,World,2013,NA,NA,NA,NA
"Rubber, natural",World,2013,0.01215572,0.04031171,0.011925714,0.040341223
Runner bean,World,2013,0.003110467,0.004197787,0.002826255,0.003827724
Rye,World,2013,0.001241712,0.000438599,0.001205589,0.000416199
Safflower,World,2013,2.68987E-05,5.58102E-05,5.32287E-05,0.00011146
Saffron,World,2013,5.61772E-05,0.000279211,4.40219E-05,0.000188766
Sago palm,World,2013,1.10553E-05,1.32413E-05,1.03338E-05,1.54345E-05
Salsify,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Sapodilla,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Savory,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Service tree,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Sesame,World,2013,0.00113828,0.00260543,0.001073603,0.002504228
Shala tree,World,2013,3.88974E-05,4.8871E-05,2.40986E-05,5.33117E-05
Sisal,World,2013,NA,NA,NA,NA
Snake plant,World,2013,NA,NA,NA,NA
Sorghum,World,2013,0.004371328,0.001445115,0.004808061,0.001847489
Sorrel,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Soursop,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Soybeans,World,2013,0.122283035,0.09049655,0.12167756,0.091769729
Spinach,World,2013,0.000104053,0.000220974,0.000115102,0.00021518
Strawberries,World,2013,0.000572808,0.002099979,0.000616341,0.002159646
Strawberry tree,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Sugar apple,World,2013,3.02266E-05,2.77173E-05,3.5676E-05,5.30223E-05
Sugar beets,World,2013,0.000408651,4.11049E-05,0.000553032,5.67298E-05
Sugarcane,World,2013,NA,NA,NA,NA
Sunflowers,World,2013,0.013947116,0.014423997,0.01341818,0.014118323
Sunn hemp,World,2013,NA,NA,NA,NA
Sweetpotatoes,World,2013,0.000175421,0.000196476,0.000210694,0.00021518
Sword bean,World,2013,NA,NA,NA,NA
Tallowtree,World,2013,0.001055689,0.001265321,0.000844735,0.000954584
Tamarind,World,2013,0.00012493,0.000161251,0.000134752,0.000187643
Taro,World,2013,NA,NA,NA,NA
Tarragon,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Tea,World,2013,0.001400276,0.006828063,0.001314182,0.006093965
Teff,World,2013,0.000191465,0.000105651,0.000241637,0.000145945
Tepary bean,World,2013,0.003110467,0.004197787,0.002826255,0.003827724
Thyme,World,2013,5.61772E-05,0.000279211,4.40219E-05,0.000188766
Tobacco,World,2013,0.005127224,0.052764131,0.004938701,0.053551331
Tomatoes,World,2013,0.00856875,0.012511804,0.00806343,0.011639281
Triticale,World,2013,0.000491188,0.000176401,0.000409644,0.000139605
Tung nuts,World,2013,NA,NA,NA,NA
Turmeric,World,2013,5.61772E-05,0.000279211,4.40219E-05,0.000188766
Turnips,World,2013,NA,NA,NA,NA
Ulluco,World,2013,1.10553E-05,1.32413E-05,1.03338E-05,1.54345E-05
Vanilla,World,2013,3.54067E-06,0.000150608,5.3203E-06,0.000182938
Velvet bean,World,2013,NA,NA,NA,NA
Velvet leaf,World,2013,NA,NA,NA,NA
Vetch,World,2013,NA,NA,NA,NA
Walnuts,World,2013,0.000337746,0.002494914,0.000284762,0.002008739
Watercress,World,2013,0.000115762,0.000175002,0.000107209,0.000159169
Watermelons,World,2013,0.001921828,0.001229659,0.001802208,0.001119596
Wheat,World,2013,0.248005285,0.104447245,0.249329448,0.106739764
Wildrice,World,2013,NA,NA,NA,NA
Winged bean,World,2013,NA,NA,NA,NA
Yams,World,2013,NA,NA,NA,NA
"Yautia, cocoyam",World,2013,NA,NA,NA,NA
Year bean,World,2013,0.003110467,0.004197787,0.002826255,0.003827724
Zucchini,World,2013,0.000805143,0.001132085,0.000840455,0.001102798
